,ID,A,B,C,D,AIC,BIC,chi-squared
0,33,55322.8294916,-556.840106167,1.86719914184,-0.00208647650273,-53.2699343827,-49.7084473511,0.598389448348
0,34,-20614.6916155,207.635547565,-0.698017241624,0.000782453662555,-44.6422494853,-46.2044978355,0.000133820396106
0,35,-22347.3167038,222.768110741,-0.741028928436,0.000821798043986,-10.2364743412,-11.7987226915,0.130307666953
0,36,7345.50919242,-77.7973238749,0.273286086681,-0.000319247720363,-35.4505460764,-36.2835081995,0.00429631238039
0,37,1654.05371529,-20.1278907488,0.0788209673916,-0.000100808160338,-44.1465748487,-42.2069482496,0.155572836629
0,38,6176.03899955,-63.0623037215,0.213865067638,-0.000241336083606,-45.8860932093,-45.0971949,0.0225929105907
0,39,7369.22166578,-75.0018932977,0.253692973505,-0.000285622840946,-29.7716603099,-28.1800792187,0.354909650299
0,40,-2258.99736952,21.884352621,-0.070993183834,7.67368397288e-05,-31.1352917202,-31.9682538433,0.0088195083706
0,41,1508.31249965,-16.7415811312,0.0609395323065,-7.34113737876e-05,-26.529740049,-27.3627021721,0.0190022629247
0,42,6407.37174163,-66.839753374,0.231698988058,-0.000267420188679,-29.8217119,-30.6546740231,0.0109780310467
0,43,405.590958318,-4.67998380507,0.017174421824,-2.0688272718e-05,-27.2989257942,-28.1318879173,0.0167159014527
0,44,7055.08068627,-73.5853053209,0.254776402635,-0.000293409348019,-32.6835410905,-33.5165032136,0.00681362692481
0,45,26467.7149598,-270.675728841,0.92170142316,-0.00104558539332,-26.7820792966,-27.6150414197,0.0182196654888
0,46,-8716.13887854,84.7294492823,-0.274832741699,0.00029702125789,-30.421902196,-31.254864319,0.00993301822691
0,47,5037.22088494,-55.2400415356,0.199930571509,-0.000239695399419,-19.4819008584,-20.3148629815,0.0615098877597
0,48,12332.6866754,-126.365816634,0.43068403124,-0.000488784565361,-39.1052235108,-39.9381856339,0.00233647682185
0,49,16529.6423551,-170.353489761,0.584175076284,-0.000667116435712,-17.5865724495,-18.4195345726,0.0843593800418
0,50,21140.2236247,-216.800630652,0.740099885744,-0.000841713051533,-21.004894085,-21.2212534888,0.111064279709
0,51,9255.33121661,-98.69917926,0.349226126859,-0.000410850995722,-30.400055795,-30.0822896283,0.0658375172151
0,52,32372.5831332,-334.541804907,1.15084830748,-0.00131862949798,-11.5858067998,-10.7969084905,1.02124637927
0,53,19616.6887129,-203.32896657,0.70123167853,-0.000805397879665,-11.5967088623,-11.8130682661,0.425870619719
0,54,23570.4427216,-243.625160663,0.838201585487,-0.000960655426218,-12.1241365153,-11.8063703486,0.646568893439
0,55,7635.60849724,-81.0579808037,0.285391373037,-0.000334076999949,-31.215477206,-30.8977110393,0.0594575236817
0,56,6116.12122352,-65.4045336006,0.23164511799,-0.000272576043919,-37.4487005358,-36.6598022265,0.0576923303167
0,57,9267.55549916,-98.8559417812,0.349733430123,-0.000411253053886,-18.2130360816,-18.4293954854,0.165495828292
0,58,7378.46854198,-80.3355533715,0.289282210737,-0.000345550778482,-7.48490395471,-6.69600564537,1.61071743812
0,59,4390.26036127,-48.6936580493,0.177955434029,-0.00021535725132,-28.0407395766,-27.7229734099,0.0884205468958
0,60,-6179.00102092,59.6630343421,-0.192198719268,0.000205968961652,-28.7491167446,-28.4313505779,0.0809277861158
0,61,12782.2376913,-133.993459598,0.466883735864,-0.000541490286622,-63.595154175,-60.5047992861,0.182298757374
0,62,15897.0739984,-166.301771265,0.578727449701,-0.000670701166184,-28.5594219334,-28.7757813372,0.0377464286576
0,63,14791.5678611,-154.892932732,0.539263929578,-0.00062496884866,-14.0401299955,-13.7223638288,0.508863888531
0,64,15345.6109033,-159.668873338,0.552479142482,-0.000636468502417,-22.7344211196,-21.9455228102,0.295906692435
0,65,8153.01081308,-86.287504793,0.303083421296,-0.000354109068053,-36.0884777718,-35.2995794624,0.0671051038149
0,66,2351.67847349,-27.7777016706,0.106442726003,-0.00013388431374,-24.5334622345,-24.2156960678,0.137073056298
0,67,12207.2760828,-128.567264571,0.449666859978,-0.000523105305193,-17.8978814776,-17.5801153109,0.314178606895
0,68,-8959.56613601,86.9714885245,-0.281493371786,0.000303179033146,-28.2123938352,-27.8946276684,0.0865435357913
0,69,9617.66094911,-103.939942612,0.372526184435,-0.000443703096487,-13.8458122424,-13.5280460757,0.521375384696
0,70,26443.2794566,-271.079685891,0.92512508254,-0.0010517565871,-35.0054862659,-32.4492569474,0.648714142344
0,71,-1385.8634422,9.30475691966,-0.0160889333624,9.50354522565e-07,-20.8739758781,-21.0903352819,0.113161016717
0,72,4202.71588859,-48.0673265102,0.180068822959,-0.000222416800486,-16.6227972459,-15.8338989366,0.583540288525
0,73,15398.2040932,-160.577148446,0.556729485991,-0.000642500529784,-19.3779649453,-19.5943243491,0.140123976716
0,74,10459.4584813,-111.334352324,0.393132812421,-0.000461396955613,-17.8619272004,-17.5441610336,0.315593792728
0,75,13131.7830543,-139.167193957,0.489592533041,-0.000572657670502,-16.1130825111,-16.3294419149,0.223394519705
0,76,9398.73566044,-99.4939830565,0.349767631047,-0.000409133979373,-16.5567436646,-15.7678453552,0.587838812828
0,77,-3108.74277423,25.4867175516,-0.066603122753,5.33491459828e-05,-10.0100345611,-9.69226839438,0.842136824566
0,78,25725.0328081,-265.399808571,0.911349548875,-0.00104234766766,-18.2523472682,-18.468706672,0.164569027789
0,79,19394.208182,-201.297411747,0.695000348762,-0.000798956633382,-15.6262460493,-15.3084798826,0.417346188027
0,80,25654.8414996,-265.882568691,0.917172037408,-0.00105379289663,-16.6658013991,-15.8769030897,0.580758644396
0,81,5094.80624179,-55.7467121268,0.20129213048,-0.000240890906712,-28.8537441575,-29.0701035613,0.036192243724
0,82,29070.1334275,-297.973264257,1.01689437181,-0.00115612373198,-13.7144701391,-13.9308295429,0.314693221825
0,83,13944.6316308,-145.007291922,0.501339264268,-0.000577028400105,-21.7297771182,-21.9461365219,0.100138518365
0,84,12153.5499941,-128.267651365,0.449561238658,-0.00052410072245,-48.4201516055,-45.3297967165,0.470635790296
0,85,14962.6745865,-156.469688855,0.543810048464,-0.000628954428355,-19.8893927906,-19.1004944813,0.405920949565
0,86,15257.4213055,-159.479219365,0.554383963037,-0.000641663599177,-33.3223235822,-33.538682986,0.019115056919
0,87,21545.0204782,-225.502823253,0.785283679403,-0.000910618711781,-10.2171698762,-9.89940370944,0.820612150004
0,88,9884.1907087,-105.187838662,0.371674520038,-0.000436869086293,-23.3469465583,-23.0291803916,0.158987963942
0,89,16088.8278286,-168.755765161,0.588668618991,-0.000683672491041,-19.3336426242,-19.0158764575,0.262563115369
0,90,7132.47286715,-77.1289224956,0.27631135305,-0.000328849314797,-18.5826704906,-18.2649043239,0.288404211803
0,91,24899.0319933,-257.220139338,0.884630004159,-0.00101357951026,-25.7014043742,-25.917763778,0.0567797125703
0,92,7667.93401532,-82.3782063754,0.293409149812,-0.00034734275534,-24.8029119555,-24.4851457888,0.132533153103
0,93,32291.6653492,-336.950948643,1.17079339901,-0.00135539501444,-17.107723853,-17.3240832567,0.193804076684
0,94,49709.30498,-515.977746959,1.78388692536,-0.00205492427429,-5.78305828338,-5.46529211666,1.42840617002
0,95,38300.7541657,-398.458927187,1.38055903068,-0.00159374322048,-19.2736310273,-19.489990431,0.142228145128
0,96,18907.9974585,-197.859342097,0.688887957449,-0.000798788564326,-24.3106524612,-25.1436145843,0.0275060506657
0,97,20190.5131068,-211.460298489,0.737119887638,-0.000855958670106,-20.2513854751,-20.4677448789,0.123686880815
0,98,37220.9227491,-387.940952931,1.34661153982,-0.00155747180649,-14.7529133164,-14.9692727202,0.27130651679
0,99,28888.0487173,-302.239375297,1.05275399719,-0.00122153997458,-16.9440535525,-17.1604129563,0.198388892173
0,100,61565.2739188,-641.245099243,2.22480535779,-0.00257194387288,-3.8974130842,-4.11377248798,1.2792573426
0,101,29705.1682961,-310.292417327,1.07923882402,-0.00125062414487,-15.4448899136,-15.6612493174,0.245769828243
0,102,2360.51508761,-29.0741264347,0.115323020379,-0.000149430483683,-8.51586456538,-9.34882668847,0.382554319129
0,103,4324.78207041,-47.0435323668,0.169107800613,-0.000201792562021,-16.202525819,-15.8847596523,0.388339941251
0,104,8583.82416823,-91.2714764892,0.322041274237,-0.000377888250899,-22.3343852397,-22.016619073,0.180440063724
0,105,10276.2662549,-108.963106201,0.38367583068,-0.000449444599314,-24.5245145179,-24.2067483512,0.137226453425
0,106,10077.912199,-105.986398434,0.370272786122,-0.000430497670143,-20.6813367711,-20.3635706044,0.221856266563
0,107,365.338351943,-6.80647492001,0.0328309559766,-4.79677627222e-05,-22.2568330841,-21.9390669174,0.182197759013
0,108,5320.49654023,-57.3434872502,0.204550440574,-0.000242367400714,-20.4228839533,-20.1051177866,0.229140723174
0,109,4300.57059262,-47.183384512,0.170849237126,-0.000205143628845,-30.0812174365,-29.7634512697,0.0685144478882
0,110,6406.8214305,-68.7579292031,0.244508086869,-0.000288966261707,-19.4184360409,-19.1006698742,0.259794858949
0,111,13116.1230246,-138.096572661,0.483347015174,-0.000563161586206,-10.9757038915,-10.6579377248,0.746379238944
0,112,18302.7004746,-189.91811927,0.655789319144,-0.000754264946822,-19.2134705302,-19.429829934,0.14345577232
0,113,5728.46774243,-62.6568681675,0.226596421917,-0.000271925126454,-20.5396874457,-19.7507891364,0.377625692471
0,114,32066.063881,-332.972015091,1.15106553476,-0.00132544109443,-7.20659152719,-6.41769321785,1.66130476483
0,115,5914.37618447,-64.425545005,0.232191536573,-0.000277805679971,-20.4642887956,-20.1465226289,0.227957844933
0,116,14998.0450545,-157.6588379,0.551040075704,-0.000641144602024,-16.3063780111,-15.9886118444,0.383331277362
0,117,10575.1953538,-112.188130769,0.395234989614,-0.000463218047557,-20.0580119982,-19.7402458315,0.239833593126
0,118,14472.3010714,-151.533330515,0.527595400419,-0.000611585335783,-17.6817187275,-17.3639525608,0.322783551605
0,119,3304.94394206,-39.5096406785,0.153258908422,-0.000194903043024,-5.02430114083,-4.70653497411,1.57051548376
0,120,14484.7907146,-152.525202039,0.533904994203,-0.000622053388271,-14.2055971854,-13.8878310187,0.498446953991
0,121,14323.4836329,-150.553519515,0.526171286175,-0.000612216816404,-16.6170255485,-16.2992593818,0.368731459512
0,122,10343.987592,-109.013977676,0.381635750824,-0.00044458647682,-21.5004568883,-21.1826907216,0.200264643551
0,123,21348.4159473,-221.981989357,0.76829126249,-0.00088581439518,-26.5628340605,-26.2450678938,0.106361382341
0,124,24602.5554977,-255.288151304,0.88162069779,-0.00101402144676,-15.664038107,-14.8751397976,0.649136026593
0,125,36006.0939985,-372.665629785,1.28410383069,-0.00147379185754,-9.92698628589,-9.13808797654,1.22793907124
0,126,18171.3382057,-190.230566966,0.662636647505,-0.000768760615372,-32.5407625836,-31.7518642743,0.0995291613737
0,127,48495.0144208,-504.662779002,1.74913100015,-0.00201984518336,-3.30708971247,-3.52344911625,1.3918191308
0,128,39332.3043369,-407.661497396,1.406848329,-0.00161727493833,-0.253394269845,0.5355040395,3.59728994737
0,129,25141.2997666,-260.660653069,0.899469950707,-0.00103377574538,-12.7596694778,-11.9707711685,0.896366988356
0,130,20604.7098972,-215.145317259,0.747388076281,-0.000864555290181,-19.2727502832,-18.4838519739,0.434707881746
0,131,-24261.0676,242.644361146,-0.809143641749,0.000899020708528,-8.45786514777,-8.14009898105,1.02245684044
0,132,20999.8347745,-219.118047448,0.760698443457,-0.000879397835751,-12.6087863834,-11.819888074,0.911521063632
0,133,7039.2903782,-76.8318862902,0.277415832658,-0.000332355701012,-18.5178299099,-17.7289316006,0.472744139465
0,134,18168.2908264,-190.725896625,0.666003477521,-0.000774354729204,-1.19954537024,0.0107950017319,3.98537159358
0,135,17554.5297697,-182.728139633,0.632857290199,-0.000730006167505,-12.0879035167,-11.2990052073,0.965832647729
0,136,24973.5089945,-259.527974147,0.8976751394,-0.0010341645528,-9.91424284087,-9.12534453152,1.22967898876
0,137,20930.9451919,-218.124541246,0.756627721005,-0.000874337963639,-17.0205214391,-16.7027552724,0.350594975339
0,138,26091.9282957,-270.692029026,0.934766515059,-0.00107517328601,-6.92419610556,-6.13529779622,1.71425839715
0,139,47551.8763591,-491.660945495,1.69288949438,-0.00194185539373,-2.82845043191,-2.03955212257,2.70219233168
0,140,19497.4311618,-203.701569367,0.70810602158,-0.000819747672414,-21.083026143,-20.7652599763,0.21099164864
0,141,15204.1217485,-159.514566496,0.556467326446,-0.000646234567353,-16.8329359697,-16.0440376604,0.57007318571
0,142,23867.3980131,-247.096838206,0.851447573547,-0.000977228096965,-12.1808161902,-11.3919178809,0.955913039734
0,143,11598.8871136,-122.444924526,0.429459325243,-0.000501233661507,-18.2071780404,-17.4182797311,0.489346675019
0,144,15589.1588608,-162.895175038,0.566179781093,-0.000655324770536,-21.1351427933,-20.8173766265,0.209621593907
0,145,16541.53969,-173.589522038,0.605780924695,-0.000703759955679,-9.30143440168,-8.51253609233,1.3163239657
0,146,4086.62686166,-47.4346469407,0.179919681992,-0.000224650052202,-11.1075704629,-10.3186721536,1.07698039274
0,147,7041.53083941,-76.8603673405,0.277550975969,-0.000332570716022,-16.9115914214,-16.1226931121,0.565112741624
0,148,19417.3030368,-202.692400178,0.703887446764,-0.000813922195419,-13.0903724779,-12.3014741685,0.86402796619
0,149,32710.3754439,-339.040687059,1.17002272964,-0.00134505625134,-15.0867099984,-14.297811689,0.692141113796
0,150,14105.4029608,-148.467530355,0.519400416858,-0.00060475165837,-20.6933606686,-20.3755945019,0.221523069895
0,151,17820.4465553,-186.60302536,0.64997532319,-0.000753855060057,-17.2474459927,-16.929679826,0.340789870423
0,152,29053.5575889,-300.086240612,1.031860569,-0.00118192022748,-12.2650227971,-11.4761244877,0.947010950657
0,153,-7222.21618168,70.2665448252,-0.228038731929,0.00024625427825,-23.3772062123,-22.588307903,0.275509913196
0,154,2296.07771773,-26.2404884028,0.098025495608,-0.000120872679296,-25.3118103935,-24.9940442268,0.124364966575
0,155,14732.2150492,-154.099071783,0.536014943572,-0.000620753165485,-22.7886389207,-21.9997406113,0.294129449909
0,156,20498.4388361,-213.56399207,0.740295857172,-0.000854537054765,-14.9153079238,-14.1264096144,0.705449036635
0,157,20048.6331952,-210.052418043,0.732050370963,-0.000849400267473,-9.68352447456,-8.89462616522,1.26160980007
0,158,13013.8574535,-136.926503109,0.478846796219,-0.000557364008584,-18.1773166514,-17.3884183421,0.490972990577
0,159,18631.2360023,-193.74468052,0.670349585292,-0.000772435970754,-16.8404606155,-16.0515623061,0.569596762815
0,160,19828.6173746,-207.693560108,0.723740409401,-0.000839773870786,-8.31081553822,-7.9930493715,1.04142461655
0,161,29756.3087336,-308.043603541,1.06163356531,-0.0012187683371,-8.74829035077,-7.95939204143,1.39976368683
0,162,12564.6202925,-132.563145304,0.465063641393,-0.00054327143545,-3.28533879899,-2.49644048964,2.56843828788
0,163,11210.6175228,-118.147328633,0.413710536861,-0.000482113387951,-17.8356684097,-17.0467701003,0.509969047665
0,164,24796.3430584,-256.530098877,0.883500751798,-0.00101367241549,-26.9655168496,-26.1766185402,0.184919839021
0,165,18549.4264484,-193.441423973,0.671250829245,-0.000775785097096,-33.6702858002,-32.8813874909,0.0877900440532
0,166,21833.2253841,-226.353343758,0.78104003988,-0.000897688105248,-15.1766341899,-14.3877358806,0.685259966677
0,167,29390.7482227,-304.363272168,1.04947881378,-0.00120562229717,-24.7298194622,-23.9409211528,0.237064735501
0,168,27334.5678035,-283.080384376,0.975924861629,-0.00112074766803,-5.24568107926,-4.45678276991,2.06572702609
0,169,17287.9671759,-179.904048928,0.622781942161,-0.000717917777264,-16.4108923589,-15.6219940496,0.597442761823
0,170,-178.107353544,-0.927214613767,0.0116866781741,-2.26844607338e-05,-32.9146175986,-32.5968514319,0.0480801601359
0,171,-1063.96537832,8.27245664548,-0.0200845983965,1.38077731153e-05,-32.1164430979,-31.7986769312,0.0531246709544
0,172,-2401.53191811,21.4381449432,-0.0632407128331,6.09283281039e-05,-32.0345028891,-31.2456045798,0.105288242689
0,173,13843.1663475,-145.056049302,0.505408987904,-0.000586301886681,-36.9531713932,-36.6354052265,0.029021890687
0,174,20134.0096792,-209.758930304,0.727211937986,-0.000839702293467,-29.1914038288,-28.4025055195,0.144402083224
0,175,16234.0204686,-170.017826718,0.592311687327,-0.000687170631641,-19.9444361399,-19.1555378306,0.403445942581
0,176,25857.5754347,-268.397114676,0.927345418347,-0.00106725438937,-15.4258766666,-14.6369783572,0.66654301165
0,177,15160.6698366,-160.396896239,0.563992236273,-0.000659901791347,-6.09480461102,-5.30590630167,1.87974320817
0,178,21783.3038733,-225.853261926,0.779378855542,-0.000895858080663,-22.759950361,-21.9710520517,0.295068518061
0,179,29803.4679221,-308.135030188,1.06062385,-0.00121613835984,-9.60286105701,-8.81396274767,1.27296792969
0,180,10827.557368,-114.717268932,0.403626989127,-0.000472429446131,-14.637170652,-13.8482723426,0.727590705787
0,181,16446.8655735,-171.551817048,0.595210253953,-0.000687659048498,-20.4165118008,-19.6276134915,0.382829475452
0,182,13935.7544417,-146.075408873,0.509108253517,-0.000590723785169,-15.0271198502,-14.2382215409,0.696739073451
0,183,31868.1254051,-329.977650525,1.13757455657,-0.00130640162177,-12.0841002419,-11.2952019325,0.966240881423
0,184,29209.6588189,-302.71407439,1.04440056674,-0.00120029710216,-12.3982365823,-11.609338273,0.933096966224
0,185,14428.1470614,-151.00478206,0.52557093529,-0.000609058306063,-28.3433068954,-27.5544085861,0.158671280784
0,186,25327.7305219,-261.626921366,0.899541413469,-0.00103019236123,-16.7100121653,-15.921113856,0.577912775048
0,187,25530.3998069,-264.831507445,0.914455496794,-0.00105179289337,-16.46698276,-15.6780844507,0.593730917755
0,188,-23259.8249208,225.778846172,-0.730364441075,0.000786951764965,-19.2170332956,-20.7792816459,0.0216236264122
0,189,-14051.0261117,135.583399027,-0.436028093545,0.000466934535824,-20.0890743348,-21.651322685,0.0181628504591
0,190,355593.870763,-3558.92755389,11.8716497104,-0.013199257875,20.621780344,21.832120716,35.3310834471
0,191,481999.930671,-4822.96705505,16.0845297195,-0.0178790307411,-3.63122032113,-3.84757972491,1.32884114921
0,192,334071.816889,-3344.19354449,11.157219139,-0.0124066766337,23.1299179483,25.0695445475,42.3400372497
0,193,296962.502763,-2970.28750025,9.90155756176,-0.0110012778916,21.4382844944,21.7560506611,42.9152441144
0,194,-3914.48461528,37.4176826362,-0.119467801544,0.000127053889419,-54.9793721804,-54.6616060137,0.00304888301243
0,195,-43661.9814489,424.557455759,-1.37622174314,0.00148680937436,-47.4206624369,-45.8290813457,0.0713365281186
0,196,-6622.81403413,62.7185873242,-0.198084537214,0.000208320847438,-48.7950217294,-47.2034406382,0.0629579320552
0,197,4564.87595802,-47.9030573718,0.166717918807,-0.000193031720614,-18.5449291595,-18.2271629928,0.289768021127
0,198,11126.9491449,-114.843594814,0.393963440293,-0.000449817742527,-4.05230330528,-3.73453713856,1.77340890348
0,199,9776.8527795,-94.6149895595,0.304579164223,-0.000326478917586,10.5610055387,13.1172348571,16.810207592
0,200,20935.7305035,-205.32577307,0.670191154134,-0.000728457215692,2.34932122383,3.55966159581,5.68321569135
0,201,15670.1491719,-153.601843068,0.5012328486,-0.000544866994104,9.81938332754,12.9097382165,17.9268605991
0,202,19248.3570432,-187.152121459,0.605500148204,-0.000652238657643,10.9876882916,12.1980286636,13.481979234
0,203,3631.3175766,-37.9000349007,0.131139497128,-0.000150957706672,-18.8412732047,-19.0576326084,0.151289894492
0,204,5526.5516372,-55.8233076361,0.187200871914,-0.000208932437816,-34.2524730399,-31.6962437215,0.684561727778
0,205,1142.46543682,-12.7619534689,0.046718597038,-5.67056225962e-05,-24.7727789407,-24.9891383445,0.0648346294096
0,206,9383.07413845,-95.9910735827,0.326476051743,-0.000369669887222,-25.63938504,-22.5490301511,1.95448583186
0,207,-1469.49520449,14.4429822932,-0.0476314433455,5.22266761429e-05,-34.6484621921,-35.4814243152,0.00491080419808
0,208,10273.1885671,-105.269535987,0.35866784811,-0.000406854797461,-19.4209093135,-16.8646799951,1.97470881112
0,209,-5535.8974835,53.6990564922,-0.173552137546,0.000186480781686,-5.65390594529,-5.87026534907,0.995362941379
0,210,386.745159577,-4.57699769054,0.017254287657,-2.13692315435e-05,-48.6980835526,-48.9144429563,0.002125355763
0,211,-151487.480881,1503.6443229,-4.97367376223,0.00548230302852,14.3544973952,16.2941239943,20.3778412933
0,212,47281.118205,-482.53825944,1.64026638976,-0.00185714548529,9.57832209301,9.36196268923,8.77042033325
0,213,40154.7479382,-409.575704619,1.39157958221,-0.00157491261314,9.33176769085,9.64953385757,9.44903389585
0,214,38392.7420854,-391.802031779,1.33189858601,-0.00150821897464,10.0313116322,10.3490777989,10.3124870479
0,215,40869.9946884,-416.498893552,1.41378486342,-0.00159848826818,12.4702933485,12.7880595153,13.9883971396
0,216,25675.721621,-262.110813676,0.891606002054,-0.00101058032948,10.717041296,11.0348074627,11.2354246691
0,217,35047.3515153,-356.632993451,1.20885238988,-0.00136490608276,13.1232017737,13.4409679404,15.1779203522
0,218,32512.4251515,-332.931981428,1.13589401744,-0.00129115482676,6.26433967768,6.58210584439,6.43971317699
0,219,-5627.27428167,57.3472939854,-0.194631029356,0.000220013836143,-4.40654654526,-5.23950866835,0.758814229611
0,220,34886.2344398,-355.617786545,1.20760586565,-0.00136606057838,9.536212908,9.85397907472,9.6936221135
0,221,33679.87879,-344.544667826,1.17430142883,-0.00133337886071,7.51765468719,7.83542085391,7.53190785998
0,222,-15220.2880812,156.135763591,-0.533683261627,0.000607849201291,-35.4231828834,-36.2561450065,0.00431595059752
0,223,34934.1585967,-355.819748484,1.20730275312,-0.00136457962326,9.70878282374,10.0265489905,9.90499717209
0,224,33044.7084824,-338.777404585,1.15717512231,-0.0013168465621,9.62912249415,9.94688866087,9.80685718207
0,225,-20795.0370587,212.986682929,-0.726703041881,0.000826022904263,-29.5029718396,-30.3359339627,0.0115769892378
0,226,37459.4690875,-381.636160522,1.29515449234,-0.00146408172744,14.4881700717,14.8059362384,18.001638844
0,227,7836.82303297,-81.5681066636,0.282967397013,-0.00032711039985,-10.5548348006,-11.3877969237,0.272337547794
0,228,16215.3072852,-172.228426538,0.609498670741,-0.000718629185996,-26.7959284044,-28.3581767546,0.00474934878402
0,229,37948.214725,-386.658562704,1.312374609,-0.00148378016803,9.29883224029,9.61659840701,9.41021283891
0,230,2649.88020623,-30.3890759758,0.115239751908,-0.000144592799772,-33.5969347297,-34.4298968528,0.00585146638106
0,231,-26849.3892594,277.886043427,-0.958023672876,0.00110019306922,-6.6463699576,-8.20861830786,0.267179094618
0,232,33318.6181732,-340.172994058,1.15704538837,-0.00131105285683,13.4633422212,13.7811083879,15.8371638318
0,233,-13649.9474929,135.446842895,-0.447568919135,0.000492647256208,-34.0367372862,-35.5989856365,0.00111610588018
0,234,-19431.8615745,193.923268098,-0.644628322106,0.000713911427225,-17.9527015416,-19.5149498919,0.0278449851323
0,235,-33034.5123888,330.035689801,-1.0985493802,0.00121841674885,-17.3362568219,-18.8985051721,0.031498559891
0,236,41556.7378332,-433.975727981,1.50923747593,-0.00174840470918,7.59065899731,6.75769687422,5.60431013565
0,237,44366.5319642,-463.966002527,1.61577394475,-0.00187438027316,9.54281437242,8.70985224933,7.7593238523
0,238,40854.2285034,-427.098808021,1.48687564079,-0.00172425680758,9.03152521342,8.19856309033,7.1255031281
0,239,40060.2371982,-418.686127331,1.45710610884,-0.00168909766634,7.67561410454,6.84265198145,5.68422704102
0,240,51389.2981438,-536.922393357,1.86815861166,-0.00216512266443,12.8780929559,12.0451308328,13.5281806038
0,241,44162.6108878,-461.744665946,1.60769789594,-0.00186456217712,12.1364936208,11.9201342171,12.6396387597
0,242,37699.4129173,-392.367370263,1.35999853176,-0.00157046921898,3.06433738704,2.84797798326,3.45843263254
0,243,44826.7800582,-471.67276288,1.65259034752,-0.0019285548883,21.1753727842,21.9642710936,38.906249245
0,244,33781.2130906,-352.511617727,1.22534256565,-0.00141939237768,-8.84194672817,-10.4041950784,0.172225358969
0,245,37719.9217929,-395.192890198,1.37894878415,-0.00160298792227,0.872627671129,0.0396655480413,1.82917323586
0,246,27529.2582268,-285.631570701,0.986869786607,-0.00113591762432,-1.3318109765,-2.89405932677,0.773426773207
0,247,26116.1323904,-274.261571739,0.958872194083,-0.00111660029636,20.9396185434,21.2573847101,40.3218642722
0,248,41101.9852154,-428.940194865,1.49078174319,-0.00172601612646,9.04549931429,8.21253719121,7.14211788519
0,249,31696.7015331,-331.801726108,1.15653926753,-0.00134284780244,3.60732053403,2.04507218377,2.07695321475
0,250,37034.4344141,-388.150285992,1.35466666138,-0.00157488421646,6.9204450079,6.08748288481,5.01199298409
0,251,48045.3698471,-503.087460048,1.7543772614,-0.00203799995625,10.2336859093,9.4007237862,8.706243867
0,252,40542.4863632,-422.888757036,1.46885415385,-0.00169940011758,13.0476093944,12.2146472713,13.9158391924
0,253,35583.6512708,-371.62812424,1.29244695577,-0.00149731233678,9.48308950705,9.26673010327,8.65190976481
0,254,34817.6473548,-362.265345431,1.25503414872,-0.00144822751948,10.4741835126,10.2578241089,9.96785022725
0,255,31104.3708951,-323.954114848,1.12347741188,-0.00129786757774,7.39519317306,7.17883376928,6.42058460663
0,256,30469.9727199,-317.58459821,1.10216290118,-0.00127412576796,6.84994070375,6.01697858066,4.95344314614
0,257,18445.3766539,-184.767058116,0.616133181453,-0.00068443329145,3.08631615177,3.87521446111,5.21354322042
0,258,42407.148355,-416.898351549,1.36534989161,-0.00149007104756,-0.038109757074,-0.254469160853,2.2202254731
0,259,-26325.4650584,248.989880658,-0.784409753894,0.000822691699742,-10.8535729072,-12.4158212575,0.115177982973
0,260,-29146.2244019,275.080015612,-0.864642413699,0.000904703654393,-15.9363937209,-15.1474954116,0.629786299056
0,261,7328.1750527,-74.5202508656,0.252118132624,-0.000284114355718,-6.6745531809,-6.89091258468,0.860316795183
0,262,9250.32730138,-93.7112161179,0.315869056376,-0.000354564119616,-2.77924310477,-2.99560250855,1.50082998279
0,263,-570800.982548,5682.73933438,-18.8554306069,0.0208502797291,14.8910665554,13.3288182052,19.8390302775
0,264,94891.2105735,-929.260713994,3.03196696059,-0.00329643917982,13.7102818614,14.0280480281,16.3336398297
0,265,60519.2981814,-596.001397593,1.95522486667,-0.00213717367072,21.9126253208,22.7015236302,42.2275070787
0,266,8036.20682269,-85.1385268589,0.300059238102,-0.000352363806846,-33.1939917096,-33.4103511134,0.0194687276797
0,267,13875.2981469,-138.660475231,0.461388686248,-0.000511616737128,-59.6755913452,-58.4652509732,0.0115049944082
0,268,-26951.6868156,274.137181273,-0.929670011181,0.00105071268928,-34.6538367567,-33.4434963848,0.140464768076
0,269,4872.95152373,-50.585846602,0.174507654406,-0.000200520818178,-45.378920201,-46.9411685512,0.000115487746129
0,270,-15759.1348163,158.27930561,-0.530187691756,0.000591896056347,-32.2663417343,-33.8285900845,0.001590303446
0,271,6722.3934026,-69.1699137758,0.236709628775,-0.000269907200731,-11.9274956353,-13.4897439855,0.092915833232
0,272,10475.9432638,-107.128231659,0.364654695513,-0.000413640968643,-10.0024582392,-11.5647065894,0.1365514605
0,273,37034.9630521,-374.179010773,1.25956275973,-0.00141312276473,-17.9550873226,-19.5173356729,0.0278317018941
0,274,55080.8041753,-557.305267453,1.8789189573,-0.0021112576619,-25.656783919,-27.2190322692,0.00596456667087
0,275,1702.55685079,-19.986663341,0.0762442924687,-9.5592458071e-05,-18.126031584,-19.6882799343,0.0268962500787
0,276,28190.9653402,-291.089711127,1.00085303401,-0.00114640439749,-10.311714888,-11.8739632382,0.128361463002
0,277,-1121009.78015,11254.4278319,-37.6609499271,0.0420058526427,4.82582794899,3.26357959873,2.65011623747
