,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits
20197,MTD2437,Alexandrium ostenfeldii clone LF-37,growth rate,0.16,day^-1,1.8518500000000001e-06,s^-1,23.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,ostenfeldii,1.44e-14,m^3,1.8518518518518519e-06
20198,MTD2437,Alexandrium ostenfeldii clone LF-37,growth rate,0.15,day^-1,1.7361099999999998e-06,s^-1,23.7,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,ostenfeldii,1.44e-14,m^3,1.736111111111111e-06
20201,MTD2438,Amphidinium klebsii,growth rate,0.06,day^-1,6.94444e-07,s^-1,19.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,6.944444444444444e-07
20202,MTD2438,Amphidinium klebsii,growth rate,0.14,day^-1,1.62037e-06,s^-1,21.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,1.6203703703703705e-06
20203,MTD2438,Amphidinium klebsii,growth rate,0.21,day^-1,2.43056e-06,s^-1,23.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,2.4305555555555557e-06
20204,MTD2438,Amphidinium klebsii,growth rate,0.25,day^-1,2.8935200000000005e-06,s^-1,25.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,2.8935185185185184e-06
20205,MTD2438,Amphidinium klebsii,growth rate,0.37,day^-1,4.28241e-06,s^-1,27.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,4.282407407407408e-06
20206,MTD2438,Amphidinium klebsii,growth rate,0.34,day^-1,3.93519e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,3.935185185185185e-06
20207,MTD2438,Amphidinium klebsii,growth rate,0.24,day^-1,2.77778e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,2.7777777777777775e-06
20208,MTD2438,Amphidinium klebsii,growth rate,0.19,day^-1,2.1990700000000003e-06,s^-1,33.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,2.199074074074074e-06
20209,MTD2438,Amphidinium klebsii,growth rate,0.07,day^-1,8.10185e-07,s^-1,35.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,8.101851851851853e-07
20211,MTD2439,Amphidinium sp.,growth rate,0.28,day^-1,3.24074e-06,s^-1,21.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,3.240740740740741e-06
20212,MTD2439,Amphidinium sp.,growth rate,0.44,day^-1,5.09259e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,5.092592592592592e-06
20213,MTD2439,Amphidinium sp.,growth rate,0.52,day^-1,6.01852e-06,s^-1,26.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,6.0185185185185185e-06
20214,MTD2439,Amphidinium sp.,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,5.787037037037037e-06
20215,MTD2439,Amphidinium sp.,growth rate,0.38,day^-1,4.3981499999999996e-06,s^-1,32.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,4.398148148148148e-06
20216,MTD2439,Amphidinium sp.,growth rate,0.28,day^-1,3.24074e-06,s^-1,35.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,3.240740740740741e-06
20217,MTD2440,Amphiprora paludosa,growth rate,0.28,day^-1,3.24074e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,3.240740740740741e-06
20218,MTD2440,Amphiprora paludosa,growth rate,0.45,day^-1,5.208330000000001e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,5.208333333333333e-06
20219,MTD2440,Amphiprora paludosa,growth rate,0.61,day^-1,7.06018e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,7.060185185185185e-06
20220,MTD2440,Amphiprora paludosa,growth rate,1.0,day^-1,1.1574100000000002e-05,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,1.1574074074074073e-05
20221,MTD2440,Amphiprora paludosa,growth rate,1.21,day^-1,1.40046e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,1.400462962962963e-05
20222,MTD2440,Amphiprora paludosa,growth rate,1.86,day^-1,2.15278e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,2.152777777777778e-05
20223,MTD2440,Amphiprora paludosa,growth rate,1.58,day^-1,1.8287e-05,s^-1,30.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,1.8287037037037038e-05
20225,MTD2441,Amphiprora sp.,growth rate,0.14,day^-1,1.62037e-06,s^-1,14.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,1.6203703703703705e-06
20226,MTD2441,Amphiprora sp.,growth rate,0.35,day^-1,4.05093e-06,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,4.050925925925926e-06
20227,MTD2441,Amphiprora sp.,growth rate,0.42,day^-1,4.86111e-06,s^-1,21.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,4.861111111111111e-06
20228,MTD2441,Amphiprora sp.,growth rate,0.9,day^-1,1.0416700000000001e-05,s^-1,28.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,1.0416666666666666e-05
20229,MTD2441,Amphiprora sp.,growth rate,0.69,day^-1,7.98611e-06,s^-1,31.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,7.98611111111111e-06
20231,MTD2442,Asterionella formosa,growth rate,0.28,day^-1,3.24074e-06,s^-1,2.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,3.240740740740741e-06
20232,MTD2442,Asterionella formosa,growth rate,0.42,day^-1,4.86111e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,4.861111111111111e-06
20233,MTD2442,Asterionella formosa,growth rate,0.53,day^-1,6.13426e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,6.134259259259259e-06
20234,MTD2442,Asterionella formosa,growth rate,0.73,day^-1,8.44907e-06,s^-1,11.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,8.449074074074074e-06
20235,MTD2442,Asterionella formosa,growth rate,1.0,day^-1,1.1574100000000002e-05,s^-1,14.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,1.1574074074074073e-05
20236,MTD2442,Asterionella formosa,growth rate,1.05,day^-1,1.21528e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,1.2152777777777779e-05
20237,MTD2442,Asterionella formosa,growth rate,1.11,day^-1,1.28472e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,1.2847222222222224e-05
20238,MTD2442,Asterionella formosa,growth rate,1.07,day^-1,1.2384300000000001e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,1.238425925925926e-05
20239,MTD2442,Asterionella formosa,growth rate,0.93,day^-1,1.07639e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,1.076388888888889e-05
20242,MTD2443,Asterionella formosa,growth rate,0.62,day^-1,7.175930000000001e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,7.175925925925926e-06
20243,MTD2443,Asterionella formosa,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,7.4074074074074075e-06
20244,MTD2443,Asterionella formosa,growth rate,0.88,day^-1,1.01852e-05,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,1.0185185185185185e-05
20245,MTD2443,Asterionella formosa,growth rate,1.27,day^-1,1.4699100000000001e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,1.4699074074074075e-05
20246,MTD2443,Asterionella formosa,growth rate,1.09,day^-1,1.26157e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,1.2615740740740742e-05
20248,MTD2444,Asterionellopsis glacialis,growth rate,0.37,day^-1,4.28241e-06,s^-1,1.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,4.282407407407408e-06
20249,MTD2444,Asterionellopsis glacialis,growth rate,0.55,day^-1,6.365740000000001e-06,s^-1,4.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,6.365740740740741e-06
20250,MTD2444,Asterionellopsis glacialis,growth rate,0.89,day^-1,1.03009e-05,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,1.0300925925925926e-05
20251,MTD2444,Asterionellopsis glacialis,growth rate,1.05,day^-1,1.21528e-05,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,1.2152777777777779e-05
20252,MTD2444,Asterionellopsis glacialis,growth rate,0.89,day^-1,1.03009e-05,s^-1,11.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,1.0300925925925926e-05
20253,MTD2444,Asterionellopsis glacialis,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,14.2,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,3.819444444444444e-06
20254,MTD2444,Asterionellopsis glacialis,growth rate,1.28,day^-1,1.4814800000000001e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,1.4814814814814815e-05
20255,MTD2444,Asterionellopsis glacialis,growth rate,0.76,day^-1,8.796299999999999e-06,s^-1,20.3,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,8.796296296296296e-06
20256,MTD2444,Asterionellopsis glacialis,growth rate,0.96,day^-1,1.11111e-05,s^-1,22.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,1.111111111111111e-05
20257,MTD2444,Asterionellopsis glacialis,growth rate,0.85,day^-1,9.838e-06,s^-1,25.7,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,9.837962962962963e-06
20259,MTD2445,Aulacoseira granulata,growth rate,0.42,day^-1,4.86111e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,3.52e-16,m^3,4.861111111111111e-06
20260,MTD2445,Aulacoseira granulata,growth rate,0.72,day^-1,8.33333e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,3.52e-16,m^3,8.333333333333334e-06
20261,MTD2445,Aulacoseira granulata,growth rate,0.78,day^-1,9.02778e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,3.52e-16,m^3,9.027777777777777e-06
20262,MTD2445,Aulacoseira granulata,growth rate,0.87,day^-1,1.00694e-05,s^-1,30.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,3.52e-16,m^3,1.0069444444444445e-05
20263,MTD2446,Biddulphia aurita,growth rate,0.22,day^-1,2.5463e-06,s^-1,-1.5,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,2.23e-14,m^3,2.546296296296296e-06
20264,MTD2446,Biddulphia aurita,growth rate,0.36,day^-1,4.16667e-06,s^-1,0.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,1.97e-14,m^3,4.166666666666667e-06
20265,MTD2446,Biddulphia aurita,growth rate,0.57,day^-1,6.59722e-06,s^-1,3.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,5.06e-15,m^3,6.597222222222221e-06
20266,MTD2446,Biddulphia aurita,growth rate,0.71,day^-1,8.217589999999998e-06,s^-1,6.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,7.0599999999999995e-15,m^3,8.217592592592592e-06
20267,MTD2446,Biddulphia aurita,growth rate,0.96,day^-1,1.11111e-05,s^-1,12.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,7.0599999999999995e-15,m^3,1.111111111111111e-05
20268,MTD2446,Biddulphia aurita,growth rate,0.58,day^-1,6.713e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,8.28e-15,m^3,6.712962962962962e-06
20269,MTD2446,Biddulphia aurita,growth rate,0.1,day^-1,1.15741e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,8.28e-15,m^3,1.1574074074074074e-06
20270,MTD2447,Biddulphia regia,growth rate,0.35,day^-1,4.05093e-06,s^-1,6.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,regia,6.65e-13,m^3,4.050925925925926e-06
20271,MTD2447,Biddulphia regia,growth rate,0.68,day^-1,7.87037e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,regia,9.18e-13,m^3,7.87037037037037e-06
20272,MTD2447,Biddulphia regia,growth rate,0.66,day^-1,7.638889999999998e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,regia,7.64e-13,m^3,7.638888888888888e-06
20273,MTD2447,Biddulphia regia,growth rate,0.25,day^-1,2.8935200000000005e-06,s^-1,26.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,regia,8.85e-13,m^3,2.8935185185185184e-06
20274,MTD2448,Biddulphia sinensis,growth rate,0.43,day^-1,4.97685e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,sinensis,1.1e-12,m^3,4.976851851851851e-06
20275,MTD2448,Biddulphia sinensis,growth rate,0.62,day^-1,7.175930000000001e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,sinensis,7.46e-13,m^3,7.175925925925926e-06
20276,MTD2448,Biddulphia sinensis,growth rate,0.48,day^-1,5.55556e-06,s^-1,26.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,sinensis,1.08e-12,m^3,5.555555555555555e-06
20277,MTD2448,Biddulphia sinensis,growth rate,0.99,day^-1,1.14583e-05,s^-1,30.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,sinensis,8.03e-13,m^3,1.1458333333333333e-05
20279,MTD2449,Calcidiscus leptoporus strain N482-1,growth rate,0.013999999999999999,day^-1,1.62e-07,s^-1,9.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,3.0800000000000003e-16,m^3,1.6203703703703703e-07
20280,MTD2449,Calcidiscus leptoporus strain N482-1,growth rate,0.34299999999999997,day^-1,3.96991e-06,s^-1,12.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,3.0800000000000003e-16,m^3,3.969907407407407e-06
20281,MTD2449,Calcidiscus leptoporus strain N482-1,growth rate,0.38799999999999996,day^-1,4.49074e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,3.0800000000000003e-16,m^3,4.4907407407407405e-06
20282,MTD2449,Calcidiscus leptoporus strain N482-1,growth rate,0.442,day^-1,5.11574e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,3.0800000000000003e-16,m^3,5.1157407407407404e-06
20285,MTD2450,Calcidiscus leptoporus strain NS10-2,growth rate,0.013999999999999999,day^-1,1.62e-07,s^-1,9.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,2.91e-16,m^3,1.6203703703703703e-07
20286,MTD2450,Calcidiscus leptoporus strain NS10-2,growth rate,0.569,day^-1,6.58565e-06,s^-1,12.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,2.91e-16,m^3,6.585648148148148e-06
20287,MTD2450,Calcidiscus leptoporus strain NS10-2,growth rate,0.317,day^-1,3.669e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,2.91e-16,m^3,3.6689814814814815e-06
20288,MTD2450,Calcidiscus leptoporus strain NS10-2,growth rate,0.305,day^-1,3.53009e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,2.91e-16,m^3,3.5300925925925924e-06
20291,MTD2451,Ceratium furca,growth rate,0.05,day^-1,5.78704e-07,s^-1,12.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,5.787037037037037e-07
20292,MTD2451,Ceratium furca,growth rate,0.22,day^-1,2.5463e-06,s^-1,14.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,2.546296296296296e-06
20293,MTD2451,Ceratium furca,growth rate,0.24,day^-1,2.77778e-06,s^-1,16.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,2.7777777777777775e-06
20294,MTD2451,Ceratium furca,growth rate,0.44,day^-1,5.09259e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,5.092592592592592e-06
20295,MTD2451,Ceratium furca,growth rate,0.44,day^-1,5.09259e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,5.092592592592592e-06
20296,MTD2451,Ceratium furca,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,5.787037037037037e-06
20297,MTD2451,Ceratium furca,growth rate,0.58,day^-1,6.713e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,6.712962962962962e-06
20298,MTD2451,Ceratium furca,growth rate,0.53,day^-1,6.13426e-06,s^-1,26.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,6.134259259259259e-06
20299,MTD2451,Ceratium furca,growth rate,0.53,day^-1,6.13426e-06,s^-1,28.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,6.134259259259259e-06
20300,MTD2451,Ceratium furca,growth rate,0.28,day^-1,3.24074e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,3.240740740740741e-06
20302,MTD2452,Ceratium furca,growth rate,0.07,day^-1,8.10185e-07,s^-1,10.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,9.300000000000001e-14,m^3,8.101851851851853e-07
20303,MTD2452,Ceratium furca,growth rate,0.15,day^-1,1.7361099999999998e-06,s^-1,15.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,9.300000000000001e-14,m^3,1.736111111111111e-06
