,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits
20207,MTD2438,Amphidinium klebsii,growth rate,0.24,day^-1,2.77778e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,
20208,MTD2438,Amphidinium klebsii,growth rate,0.19,day^-1,2.1990700000000003e-06,s^-1,33.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,
20209,MTD2438,Amphidinium klebsii,growth rate,0.07,day^-1,8.10185e-07,s^-1,35.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,klebsii,1.11e-14,m^3,
20211,MTD2439,Amphidinium sp.,growth rate,0.28,day^-1,3.24074e-06,s^-1,21.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,
20212,MTD2439,Amphidinium sp.,growth rate,0.44,day^-1,5.09259e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,
20213,MTD2439,Amphidinium sp.,growth rate,0.52,day^-1,6.01852e-06,s^-1,26.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,
20214,MTD2439,Amphidinium sp.,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,
20215,MTD2439,Amphidinium sp.,growth rate,0.38,day^-1,4.3981499999999996e-06,s^-1,32.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,
20216,MTD2439,Amphidinium sp.,growth rate,0.28,day^-1,3.24074e-06,s^-1,35.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,,1.84e-15,m^3,
20217,MTD2440,Amphiprora paludosa,growth rate,0.28,day^-1,3.24074e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,
20218,MTD2440,Amphiprora paludosa,growth rate,0.45,day^-1,5.208330000000001e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,
20219,MTD2440,Amphiprora paludosa,growth rate,0.61,day^-1,7.06018e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,
20220,MTD2440,Amphiprora paludosa,growth rate,1.0,day^-1,1.1574100000000002e-05,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,
20221,MTD2440,Amphiprora paludosa,growth rate,1.21,day^-1,1.40046e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,
20222,MTD2440,Amphiprora paludosa,growth rate,1.86,day^-1,2.15278e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,
20223,MTD2440,Amphiprora paludosa,growth rate,1.58,day^-1,1.8287e-05,s^-1,30.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,paludosa,1.9300000000000002e-15,m^3,
20225,MTD2441,Amphiprora sp.,growth rate,0.14,day^-1,1.62037e-06,s^-1,14.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,
20226,MTD2441,Amphiprora sp.,growth rate,0.35,day^-1,4.05093e-06,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,
20227,MTD2441,Amphiprora sp.,growth rate,0.42,day^-1,4.86111e-06,s^-1,21.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,
20228,MTD2441,Amphiprora sp.,growth rate,0.9,day^-1,1.0416700000000001e-05,s^-1,28.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,
20229,MTD2441,Amphiprora sp.,growth rate,0.69,day^-1,7.98611e-06,s^-1,31.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphiprora,,1.9300000000000002e-15,m^3,
20231,MTD2442,Asterionella formosa,growth rate,0.28,day^-1,3.24074e-06,s^-1,2.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20232,MTD2442,Asterionella formosa,growth rate,0.42,day^-1,4.86111e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20233,MTD2442,Asterionella formosa,growth rate,0.53,day^-1,6.13426e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20234,MTD2442,Asterionella formosa,growth rate,0.73,day^-1,8.44907e-06,s^-1,11.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20235,MTD2442,Asterionella formosa,growth rate,1.0,day^-1,1.1574100000000002e-05,s^-1,14.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20236,MTD2442,Asterionella formosa,growth rate,1.05,day^-1,1.21528e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20237,MTD2442,Asterionella formosa,growth rate,1.11,day^-1,1.28472e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20238,MTD2442,Asterionella formosa,growth rate,1.07,day^-1,1.2384300000000001e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20239,MTD2442,Asterionella formosa,growth rate,0.93,day^-1,1.07639e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,2.53e-15,m^3,
20242,MTD2443,Asterionella formosa,growth rate,0.62,day^-1,7.175930000000001e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,
20243,MTD2443,Asterionella formosa,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,
20244,MTD2443,Asterionella formosa,growth rate,0.88,day^-1,1.01852e-05,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,
20245,MTD2443,Asterionella formosa,growth rate,1.27,day^-1,1.4699100000000001e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,
20246,MTD2443,Asterionella formosa,growth rate,1.09,day^-1,1.26157e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,1.56e-16,m^3,
20248,MTD2444,Asterionellopsis glacialis,growth rate,0.37,day^-1,4.28241e-06,s^-1,1.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20249,MTD2444,Asterionellopsis glacialis,growth rate,0.55,day^-1,6.365740000000001e-06,s^-1,4.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20250,MTD2444,Asterionellopsis glacialis,growth rate,0.89,day^-1,1.03009e-05,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20251,MTD2444,Asterionellopsis glacialis,growth rate,1.05,day^-1,1.21528e-05,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20252,MTD2444,Asterionellopsis glacialis,growth rate,0.89,day^-1,1.03009e-05,s^-1,11.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20253,MTD2444,Asterionellopsis glacialis,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,14.2,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20254,MTD2444,Asterionellopsis glacialis,growth rate,1.28,day^-1,1.4814800000000001e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20255,MTD2444,Asterionellopsis glacialis,growth rate,0.76,day^-1,8.796299999999999e-06,s^-1,20.3,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20256,MTD2444,Asterionellopsis glacialis,growth rate,0.96,day^-1,1.11111e-05,s^-1,22.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20257,MTD2444,Asterionellopsis glacialis,growth rate,0.85,day^-1,9.838e-06,s^-1,25.7,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,glacialis,4.4399999999999996e-15,m^3,
20259,MTD2445,Aulacoseira granulata,growth rate,0.42,day^-1,4.86111e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,3.52e-16,m^3,
20260,MTD2445,Aulacoseira granulata,growth rate,0.72,day^-1,8.33333e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,3.52e-16,m^3,
20261,MTD2445,Aulacoseira granulata,growth rate,0.78,day^-1,9.02778e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,3.52e-16,m^3,
20262,MTD2445,Aulacoseira granulata,growth rate,0.87,day^-1,1.00694e-05,s^-1,30.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,granulata,3.52e-16,m^3,
20263,MTD2446,Biddulphia aurita,growth rate,0.22,day^-1,2.5463e-06,s^-1,-1.5,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,2.23e-14,m^3,
20264,MTD2446,Biddulphia aurita,growth rate,0.36,day^-1,4.16667e-06,s^-1,0.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,1.97e-14,m^3,
20265,MTD2446,Biddulphia aurita,growth rate,0.57,day^-1,6.59722e-06,s^-1,3.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,5.06e-15,m^3,
20266,MTD2446,Biddulphia aurita,growth rate,0.71,day^-1,8.217589999999998e-06,s^-1,6.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,7.0599999999999995e-15,m^3,
20267,MTD2446,Biddulphia aurita,growth rate,0.96,day^-1,1.11111e-05,s^-1,12.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,7.0599999999999995e-15,m^3,
20268,MTD2446,Biddulphia aurita,growth rate,0.58,day^-1,6.713e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,8.28e-15,m^3,
20269,MTD2446,Biddulphia aurita,growth rate,0.1,day^-1,1.15741e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,aurita,8.28e-15,m^3,
20270,MTD2447,Biddulphia regia,growth rate,0.35,day^-1,4.05093e-06,s^-1,6.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,regia,6.65e-13,m^3,
20271,MTD2447,Biddulphia regia,growth rate,0.68,day^-1,7.87037e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,regia,9.18e-13,m^3,
20272,MTD2447,Biddulphia regia,growth rate,0.66,day^-1,7.638889999999998e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,regia,7.64e-13,m^3,
20273,MTD2447,Biddulphia regia,growth rate,0.25,day^-1,2.8935200000000005e-06,s^-1,26.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,regia,8.85e-13,m^3,
20274,MTD2448,Biddulphia sinensis,growth rate,0.43,day^-1,4.97685e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,sinensis,1.1e-12,m^3,
20275,MTD2448,Biddulphia sinensis,growth rate,0.62,day^-1,7.175930000000001e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,sinensis,7.46e-13,m^3,
20276,MTD2448,Biddulphia sinensis,growth rate,0.48,day^-1,5.55556e-06,s^-1,26.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,sinensis,1.08e-12,m^3,
20277,MTD2448,Biddulphia sinensis,growth rate,0.99,day^-1,1.14583e-05,s^-1,30.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Odontella,sinensis,8.03e-13,m^3,
20279,MTD2449,Calcidiscus leptoporus strain N482-1,growth rate,0.013999999999999999,day^-1,1.62e-07,s^-1,9.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,3.0800000000000003e-16,m^3,
20280,MTD2449,Calcidiscus leptoporus strain N482-1,growth rate,0.34299999999999997,day^-1,3.96991e-06,s^-1,12.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,3.0800000000000003e-16,m^3,
20281,MTD2449,Calcidiscus leptoporus strain N482-1,growth rate,0.38799999999999996,day^-1,4.49074e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,3.0800000000000003e-16,m^3,
20282,MTD2449,Calcidiscus leptoporus strain N482-1,growth rate,0.442,day^-1,5.11574e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,3.0800000000000003e-16,m^3,
20285,MTD2450,Calcidiscus leptoporus strain NS10-2,growth rate,0.013999999999999999,day^-1,1.62e-07,s^-1,9.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,2.91e-16,m^3,
20286,MTD2450,Calcidiscus leptoporus strain NS10-2,growth rate,0.569,day^-1,6.58565e-06,s^-1,12.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,2.91e-16,m^3,
20287,MTD2450,Calcidiscus leptoporus strain NS10-2,growth rate,0.317,day^-1,3.669e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,2.91e-16,m^3,
20288,MTD2450,Calcidiscus leptoporus strain NS10-2,growth rate,0.305,day^-1,3.53009e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Prymnesiophyceae,Coccolithales,Calcidiscaceae,Cyclococcolithus,leptoporus,2.91e-16,m^3,
20291,MTD2451,Ceratium furca,growth rate,0.05,day^-1,5.78704e-07,s^-1,12.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20292,MTD2451,Ceratium furca,growth rate,0.22,day^-1,2.5463e-06,s^-1,14.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20293,MTD2451,Ceratium furca,growth rate,0.24,day^-1,2.77778e-06,s^-1,16.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20294,MTD2451,Ceratium furca,growth rate,0.44,day^-1,5.09259e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20295,MTD2451,Ceratium furca,growth rate,0.44,day^-1,5.09259e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20296,MTD2451,Ceratium furca,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20297,MTD2451,Ceratium furca,growth rate,0.58,day^-1,6.713e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20298,MTD2451,Ceratium furca,growth rate,0.53,day^-1,6.13426e-06,s^-1,26.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20299,MTD2451,Ceratium furca,growth rate,0.53,day^-1,6.13426e-06,s^-1,28.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20300,MTD2451,Ceratium furca,growth rate,0.28,day^-1,3.24074e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,1.26e-13,m^3,
20302,MTD2452,Ceratium furca,growth rate,0.07,day^-1,8.10185e-07,s^-1,10.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,9.300000000000001e-14,m^3,
20303,MTD2452,Ceratium furca,growth rate,0.15,day^-1,1.7361099999999998e-06,s^-1,15.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,9.300000000000001e-14,m^3,
20304,MTD2452,Ceratium furca,growth rate,0.26,day^-1,3.00926e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furca,8.400000000000001e-14,m^3,
20306,MTD2453,Ceratium fusus,growth rate,0.03,day^-1,3.47222e-07,s^-1,12.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20307,MTD2453,Ceratium fusus,growth rate,0.23,day^-1,2.662e-06,s^-1,14.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20308,MTD2453,Ceratium fusus,growth rate,0.19,day^-1,2.1990700000000003e-06,s^-1,16.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20309,MTD2453,Ceratium fusus,growth rate,0.28,day^-1,3.24074e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20310,MTD2453,Ceratium fusus,growth rate,0.36,day^-1,4.16667e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20311,MTD2453,Ceratium fusus,growth rate,0.37,day^-1,4.28241e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20312,MTD2453,Ceratium fusus,growth rate,0.39,day^-1,4.51389e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20313,MTD2453,Ceratium fusus,growth rate,0.53,day^-1,6.13426e-06,s^-1,26.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20314,MTD2453,Ceratium fusus,growth rate,0.47,day^-1,5.43981e-06,s^-1,28.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20315,MTD2453,Ceratium fusus,growth rate,0.23,day^-1,2.662e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,fusus,1.7800000000000002e-13,m^3,
20317,MTD2454,Chaetoceros curvisetum,growth rate,0.48,day^-1,5.55556e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,curvisetum,1.09e-15,m^3,
20318,MTD2454,Chaetoceros curvisetum,growth rate,0.65,day^-1,7.52315e-06,s^-1,17.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,curvisetum,1.09e-15,m^3,
20319,MTD2454,Chaetoceros curvisetum,growth rate,0.67,day^-1,7.75463e-06,s^-1,22.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,curvisetum,1.09e-15,m^3,
20320,MTD2455,Chaetoceros debilis,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,6.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,debilis,5.06e-15,m^3,
20321,MTD2455,Chaetoceros debilis,growth rate,1.14,day^-1,1.31944e-05,s^-1,12.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,debilis,1.62e-14,m^3,
20322,MTD2455,Chaetoceros debilis,growth rate,0.98,day^-1,1.13426e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,debilis,1.19e-14,m^3,
20323,MTD2456,Chaetoceros diadema,growth rate,0.3,day^-1,3.4722199999999997e-06,s^-1,-1.5,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,diadema,1.53e-14,m^3,
20324,MTD2456,Chaetoceros diadema,growth rate,0.45,day^-1,5.208330000000001e-06,s^-1,0.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,diadema,1.62e-14,m^3,
20325,MTD2456,Chaetoceros diadema,growth rate,0.95,day^-1,1.09954e-05,s^-1,6.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,diadema,1.73e-14,m^3,
20327,MTD2457,Chaetoceros pseudocurvisetus,growth rate,1.14,day^-1,1.31944e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,pseudocurvisetus,1.839e-15,m^3,
