,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits,GenusSpecies,AverageVolume,VolumeUnit,Sources,Notes
1222,MTD4713,Skeletonema costatum clone FHS 3,growth rate,0.360437,day^-1,4.17172e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,4.171724537037037e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1223,MTD4713,Skeletonema costatum clone FHS 3,growth rate,0.5753119999999999,day^-1,6.658710000000003e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,6.658703703703702e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1224,MTD4713,Skeletonema costatum clone FHS 3,growth rate,0.5545180000000001,day^-1,6.4179999999999985e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,6.418032407407407e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1225,MTD4713,Skeletonema costatum clone FHS 3,growth rate,0.464409,day^-1,5.3751e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,5.375104166666667e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1226,MTD4713,Skeletonema costatum clone FHS 3,growth rate,1.27539,day^-1,1.4761500000000001e-05,s^-1,13.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,1.4761458333333334e-05,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1227,MTD4713,Skeletonema costatum clone FHS 3,growth rate,0.672353,day^-1,7.78186e-06,s^-1,13.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,7.781863425925926e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1228,MTD4713,Skeletonema costatum clone FHS 3,growth rate,1.24766,day^-1,1.44406e-05,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,1.444050925925926e-05,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1229,MTD4713,Skeletonema costatum clone FHS 3,growth rate,0.873365,day^-1,1.01084e-05,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,1.0108391203703702e-05,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1230,MTD4713,Skeletonema costatum clone FHS 3,growth rate,0.457477,day^-1,5.2948699999999995e-06,s^-1,19.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,5.294872685185186e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1231,MTD4713,Skeletonema costatum clone FHS 3,growth rate,1.24766,day^-1,1.44406e-05,s^-1,19.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,1.444050925925926e-05,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1232,MTD4713,Skeletonema costatum clone FHS 3,growth rate,0.429751,day^-1,4.974e-06,s^-1,22.2,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,4.973969907407406e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1233,MTD4713,Skeletonema costatum clone FHS 3,growth rate,1.02586,day^-1,1.1873399999999999e-05,s^-1,24.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,1.187337962962963e-05,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1234,MTD4714,Skeletonema costatum clone 9,growth rate,0.166355,day^-1,1.92541e-06,s^-1,1.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,1.925405092592593e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1235,MTD4714,Skeletonema costatum clone 9,growth rate,0.741668,day^-1,8.58411e-06,s^-1,4.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,8.58412037037037e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1236,MTD4714,Skeletonema costatum clone 9,growth rate,0.769393,day^-1,8.905e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,8.905011574074071e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1237,MTD4714,Skeletonema costatum clone 9,growth rate,0.5753119999999999,day^-1,6.658710000000003e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,6.658703703703702e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1238,MTD4714,Skeletonema costatum clone 9,growth rate,0.810982,day^-1,9.38637e-06,s^-1,13.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,9.386365740740739e-06,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1239,MTD4714,Skeletonema costatum clone 9,growth rate,1.1229,day^-1,1.2996500000000005e-05,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,costatum,,,1.2996527777777776e-05,Skeletonema costatum,3.1699999999999997e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1240,MTD2682,Skeletonema japonicum,growth rate,0.84,day^-1,9.72222e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,japonicum,3.27e-16,m^3,9.722222222222224e-06,Skeletonema japonicum,3.27e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
1241,MTD2682,Skeletonema japonicum,growth rate,0.84,day^-1,9.72222e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,japonicum,3.27e-16,m^3,9.722222222222224e-06,Skeletonema japonicum,3.27e-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),
