,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,GenusSpecies,MinVolume,MaxVolume,AverageVolume,VolumeUnit,Sources,Notes
263,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.5406850000000001,log(h-1),0.00016176,s^-1,57.0915,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
264,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.466648,log(h-1),0.0001742,s^-1,54.9994,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
265,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.409615,log(h-1),0.00018442,s^-1,53.103,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
266,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.40906,log(h-1),0.00018452,s^-1,51.1391,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
267,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.38022,log(h-1),0.00018992,s^-1,49.0452,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
268,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.407913,log(h-1),0.00018473,s^-1,47.0802,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
269,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.458168,log(h-1),0.00017568,s^-1,44.9834,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
270,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.508479,log(h-1),0.00016706,s^-1,43.0829,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
271,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.564384,log(h-1),0.00015798,s^-1,40.9859,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
272,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.637293,log(h-1),0.00014687,s^-1,39.0846,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
273,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.6989029999999999,log(h-1),0.00013809,s^-1,37.1837,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
274,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.754808,log(h-1),0.00013058,s^-1,35.0867,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
275,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.8559469999999999,log(h-1),0.00011802,s^-1,33.1189,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
276,MTD5267,Halogeometricum borinquense,log Growth Rate,-0.940119,log(h-1),0.0001085,s^-1,31.0862,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
277,MTD5267,Halogeometricum borinquense,log Growth Rate,-1.04693,log(h-1),9.75e-05,s^-1,29.1836,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
278,MTD5267,Halogeometricum borinquense,log Growth Rate,-1.17631,log(h-1),8.57e-05,s^-1,27.2147,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
279,MTD5267,Halogeometricum borinquense,log Growth Rate,-1.26045,log(h-1),7.879999999999999e-05,s^-1,25.0511,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
280,MTD5267,Halogeometricum borinquense,log Growth Rate,-1.4181,log(h-1),6.73e-05,s^-1,23.1466,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,borinquense,,,Halogeometricum borinquense,7.85e-19,9.42e-18,5.11e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
281,MTD5268,Halorubrum saccharovorum,log Growth Rate,-1.26851,log(h-1),7.809999999999999e-05,s^-1,55.0275,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
282,MTD5268,Halorubrum saccharovorum,log Growth Rate,-1.18507,log(h-1),8.49e-05,s^-1,52.9661,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
283,MTD5268,Halorubrum saccharovorum,log Growth Rate,-1.04087,log(h-1),9.81e-05,s^-1,50.9716,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
284,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.786181,log(h-1),0.00012655,s^-1,48.9812,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
285,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.708317,log(h-1),0.00013680000000000002,s^-1,47.1131,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
286,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.6193310000000001,log(h-1),0.00014953,s^-1,44.9874,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
287,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.674045,log(h-1),0.00014157,s^-1,43.0499,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
288,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.706659,log(h-1),0.00013703,s^-1,41.1132,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
289,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.7392380000000001,log(h-1),0.00013263,s^-1,39.0475,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
290,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.7994939999999999,log(h-1),0.00012488,s^-1,37.1742,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
291,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.876217,log(h-1),0.00011565,s^-1,34.9133,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
292,MTD5268,Halorubrum saccharovorum,log Growth Rate,-0.95303,log(h-1),0.0001071,s^-1,32.9749,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
293,MTD5268,Halorubrum saccharovorum,log Growth Rate,-1.03533,log(h-1),9.86e-05,s^-1,30.9073,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
294,MTD5268,Halorubrum saccharovorum,log Growth Rate,-1.12874,log(h-1),8.98e-05,s^-1,29.0328,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
295,MTD5268,Halorubrum saccharovorum,log Growth Rate,-1.24975,log(h-1),7.96e-05,s^-1,27.0927,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
296,MTD5268,Halorubrum saccharovorum,log Growth Rate,-1.35417,log(h-1),7.170000000000001e-05,s^-1,25.0888,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
297,MTD5268,Halorubrum saccharovorum,log Growth Rate,-1.47511,log(h-1),6.35e-05,s^-1,22.8907,Celsius,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halorubrum,saccharovorum,,,Halorubrum saccharovorum,4.58e-19,9.490000000000001e-19,7.040000000000001e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118
298,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.62046,log(h-1),0.00014936,s^-1,57.2793,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
299,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.4804479999999999,log(h-1),0.00017181,s^-1,55.0481,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
300,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.378058,log(h-1),0.00019033,s^-1,53.1444,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
301,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.334597,log(h-1),0.00019879,s^-1,51.0409,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
302,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.376982,log(h-1),0.00019054,s^-1,49.1313,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
303,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.413969,log(h-1),0.00018362,s^-1,47.0903,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
304,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.467078,log(h-1),0.00017412,s^-1,45.1802,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
305,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.5308579999999999,log(h-1),0.00016336,s^-1,43.0724,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
306,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.5625359999999999,log(h-1),0.00015827,s^-1,41.229,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
307,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.669248,log(h-1),0.00014225,s^-1,39.251,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
